record_kind	source_path	target_path	mode	blob_id	disposition	detail
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_6_vq_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_6_vq_input.txt	100644	0b35e3529bd0a7976f74ee79468071a9e0d36298	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_6_vq_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_6_vq_output.txt	100644	dd95d202a422c3139908eba5f3fe577988f4a634	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_a_q_scalars.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_a_q_scalars.txt	100644	9c3a5c754f4d56b8e935002c047b9dbe901329e0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_a_q_table_m.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_a_q_table_m.txt	100644	9b36580e17629add0176ad6c3e6c467dec4ae7e6	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_aq_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_aq_input.txt	100644	5d893059943ac1bcf594a33a9008cdf91eea69d1	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_aq_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_aq_output.txt	100644	5db577b5b2dddcb41f3ae418ad384048527ed6e1	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_a_matmul_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_a_matmul_input.txt	100644	6f221da6cff1a455965650a4e56c8780b1c446af	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_a_matmul_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_a_matmul_output.txt	100644	5d893059943ac1bcf594a33a9008cdf91eea69d1	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_a_matmul_weight.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_a_matmul_weight.txt	100644	fde547dc42e698b53331107ffba8797564914cfd	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_a_matmul_weight_transpose.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_a_matmul_weight_transpose.txt	100644	06d1dcc128024c4727b631a78f5d258875ef6261	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_bias.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_bias.txt	100644	15c55cd158f0db3e401cf9952d3c3f35c61f7ae3	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_input.txt	100644	749f7ec873a6a4d10d818148975fd7c3d2b6c8d0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_output.txt	100644	03a1f71133c57174a8bd3c6a9021c208529f4db8	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_weight.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_weight.txt	100644	a5322d3fe28e64d457fe8789ab37ae74b9d1fa24	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_weight_transpose.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_k_matmul_weight_transpose.txt	100644	2e006fc57276bb227ad94d0fd75476b9dc0f3358	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_bias.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_bias.txt	100644	c2885503f337398772bcf3c96d8dc1454ff056b8	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_input.txt	100644	2cffc26277b6394fc628e4d25bc69fd8bfa4db02	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_output.txt	100644	216e35ac1a7be82a38767f7f451ad34557b2efa0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_weight.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_weight.txt	100644	a17c2bfbcc7cfbab55bdead58e6a1de32b10fb12	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_weight_transpose.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_o_matmul_weight_transpose.txt	100644	504650fe41dd31c994532b04c5ace0d59eba573f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_bias.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_bias.txt	100644	eb95d9c9444844641a2ab861e4a6f2295ecdb853	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_input.txt	100644	749f7ec873a6a4d10d818148975fd7c3d2b6c8d0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_output.txt	100644	f71e02c647efec31c4a4082c4d21abb7c55763b0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_weight.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_weight.txt	100644	8073d64dc08dce31b39a99b238bf916c93d283df	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_weight_transpose.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_q_matmul_weight_transpose.txt	100644	a7c0a967e7f38b59e3d2e5fdb79c9d1ddcb5cb4a	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_r_matmul_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_r_matmul_input.txt	100644	2f5d79a3e74fee142f99ad8459ba5a1efcd093bd	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_r_matmul_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_r_matmul_output.txt	100644	708505a3b01719da868a5bb582bf68383c4deac0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_r_matmul_weight.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_r_matmul_weight.txt	100644	e0c243c79e225effcb6f6e5b37ac5441d7a8dedc	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_r_matmul_weight_transpose.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_r_matmul_weight_transpose.txt	100644	0063b58c09a2bec3487945f6abadf2c9d9800575	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_bias.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_bias.txt	100644	706862d0d2362cd1f6d71de3fad863c1f04df7ef	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_input.txt	100644	749f7ec873a6a4d10d818148975fd7c3d2b6c8d0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_output.txt	100644	eab7fb0cb790da9188123bdc8ad27e610881ad95	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_weight.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_weight.txt	100644	527cf09d00e3d6e10100ffe7750aa26b20776ede	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_weight_transpose.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_gen_v_matmul_weight_transpose.txt	100644	aae520f952db20edf0e7274e97921044f66f04f7	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_input.txt	100644	880a6d4eec27602f80fc24fb0c5602d2e2a653a6	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_k_q_scalars.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_k_q_scalars.txt	100644	572e32f66b35fa6b0bed5e0544ac402356fde121	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_k_q_table_m.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_k_q_table_m.txt	100644	55240de3d888408b5d4710427317e1771ef4b5bc	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_kq_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_kq_input.txt	100644	03a1f71133c57174a8bd3c6a9021c208529f4db8	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_kq_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_kq_output.txt	100644	297c576f4b24949e1a868c7a529b566d46c689a5	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_input.txt	100644	880a6d4eec27602f80fc24fb0c5602d2e2a653a6	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_lnb_m.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_lnb_m.txt	100644	f7c3fea8bfb42a4ab87ae30db1dcd5fb1e7155eb	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_lnw_m.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_lnw_m.txt	100644	b2fce05e3beaff976f408f7fd0a718220ab164a2	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_output.txt	100644	749f7ec873a6a4d10d818148975fd7c3d2b6c8d0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_rsqrt_table_m.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_rsqrt_table_m.txt	100644	bff839125d5ac5651048d02939e0452df89e94f3	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_scalars.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_lnq_scalars.txt	100644	d8176c843116258f369d0972e3e9437daf96d43d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_output.txt	100644	0b360dfd85988e2215dd85e33d5c4d2cfa67e0fc	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_q_q_scalars.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_q_q_scalars.txt	100644	2b8e34ecc7bb0eb4c6b0adb63948afd4931efe93	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_q_q_table_m.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_q_q_table_m.txt	100644	314179ea044b9811988cee652fa927d3e1c3b8e6	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_qq_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_qq_input.txt	100644	f71e02c647efec31c4a4082c4d21abb7c55763b0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_qq_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_qq_output.txt	100644	2df56fbf93fb10088b85c4775fd23a481759f679	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_scalars.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_scalars.txt	100644	00f0e0ea60d3cb4412b41d266135c5c6b435d5fa	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_exp_opp_table_m.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_exp_opp_table_m.txt	100644	76d318ba7cb2e66eea3a4cde9f9e55e866c77926	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_input.txt	100644	708505a3b01719da868a5bb582bf68383c4deac0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_output.txt	100644	6f221da6cff1a455965650a4e56c8780b1c446af	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_recip_scaled_table_m_one.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_recip_scaled_table_m_one.txt	100644	e92d1286a6590306f550ae788b8078207b7dc09a	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_recip_scaled_table_m_two.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_recip_scaled_table_m_two.txt	100644	1eb2172ea34437a0389e88cb7a0f7c808f794df1	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_scalars.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_softmaxq_scalars.txt	100644	4fc9ed5ae4f8c5bb20dafa1907c99541dccd6137	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_v_q_scalars.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_v_q_scalars.txt	100644	28e1217e3e517b18be67c1a434a487a2086f2a67	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_v_q_table_m.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_v_q_table_m.txt	100644	a00e00c5b030097f80c1c538b96e053b2a4ee1b4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_vq_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_vq_input.txt	100644	eab7fb0cb790da9188123bdc8ad27e610881ad95	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_vq_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_7_vq_output.txt	100644	b7114fcfb7c88ec21bb2e031cb4152f32db1b8fc	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_a_q_scalars.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_a_q_scalars.txt	100644	e730bc66a6eb0d0460a464542c012a45e0fe25be	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_a_q_table_m.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_a_q_table_m.txt	100644	901dd486a41e0f1f7d4ea540f5b07f62121e2d37	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_aq_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_aq_input.txt	100644	e5780a28f3283703ed544e86dff6a0209cd81968	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_aq_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_aq_output.txt	100644	2d6f32ed62e8107540b2773f55d91d786bf9b63f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_a_matmul_input.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_a_matmul_input.txt	100644	48fc9a080ac0df961f132246a94a2040644cf50e	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_a_matmul_output.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_a_matmul_output.txt	100644	e5780a28f3283703ed544e86dff6a0209cd81968	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_a_matmul_weight.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_a_matmul_weight.txt	100644	ce5e4755f7d3049781c7f1410530ad4e7cd57dc6	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_a_matmul_weight_transpose.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_a_matmul_weight_transpose.txt	100644	0730afc62ff9fe2bf6d65f8f18e5dd83617956c0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_k_matmul_bias.txt	references/legacy-codebase/hardware/HGPIPE/ICCAD24-HG-PIPE/case/refs/attn_8_gen_k_matmul_bias.txt	100644	df0f91d0b7bdda690c7c1f810f316f682fa3f675	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
