path,line,end_line,zone,symbol,rule,severity,claim_type,confidence,evidence
algorithm/hybrid/tests/external_pipeline/test_external_packages.py,206,206,test,test_sync_packages_run_supports_category_filter,hard-coded-absolute-path,high,fact,high,"""repo_url"": ""https://example.com/groundedsam.git"","
algorithm/hybrid/tests/external_pipeline/test_external_packages.py,213,213,test,test_sync_packages_run_supports_category_filter,hard-coded-absolute-path,high,fact,high,"""repo_url"": ""https://example.com/timelens.git"","
algorithm/hybrid/tests/external_pipeline/test_interpolation.py,24,102,test,_build_target_fps_raw_workspace,large-function,medium,fact,high,function spans 79 lines
algorithm/hybrid/tests/external_pipeline/test_interpolation.py,321,385,test,test_mode2_target_fps_generates_expected_synthetic_count,large-function,medium,fact,high,function spans 65 lines
algorithm/hybrid/tests/external_pipeline/test_interpolation.py,313,313,test,test_v2e_event_generation_backend_uses_runtime_adapter_when_available,hard-coded-absolute-path,high,fact,high,"v2e_root=Path(""/tmp/unused""),"
algorithm/hybrid/tests/external_pipeline/test_loss_catalog.py,89,151,test,test_distillation_stage_gating_defaults_block_stage1_event_track_terms,large-function,medium,fact,high,function spans 63 lines
algorithm/hybrid/tests/external_pipeline/test_model.py,74,74,test,test_model_v3_pruning_width_slicing_changes_active_width,dynamic-execution,high,fact,high,eval
algorithm/hybrid/tests/external_pipeline/test_output_contract_snapshot.py,358,358,test,test_core_tracker_output_contract_snapshot,dynamic-execution,high,fact,high,eval
algorithm/hybrid/tests/external_pipeline/test_output_contract_snapshot.py,371,371,test,test_extended_tracker_output_contract_snapshot,dynamic-execution,high,fact,high,eval
algorithm/hybrid/tests/external_pipeline/test_output_contract_snapshot.py,395,395,test,test_loss_log_contract_snapshot,dynamic-execution,high,fact,high,eval
algorithm/hybrid/tests/external_pipeline/test_output_contract_snapshot.py,396,396,test,test_loss_log_contract_snapshot,dynamic-execution,high,fact,high,eval
algorithm/hybrid/tests/external_pipeline/test_output_contract_snapshot.py,379,379,test,test_extended_tracker_output_contract_snapshot,dynamic-execution,high,fact,high,eval
algorithm/hybrid/tests/external_pipeline/test_raw_ellipse_blink.py,119,119,test,test_apply_groundedsam_store_blink_metadata_backfills_existing_store_rows,very-long-line,low,fact,high,line length=180
algorithm/hybrid/tests/external_pipeline/test_raw_ellipse_blink.py,120,120,test,test_apply_groundedsam_store_blink_metadata_backfills_existing_store_rows,very-long-line,low,fact,high,line length=180
algorithm/hybrid/tests/external_pipeline/test_raw_ellipse_blink.py,121,121,test,test_apply_groundedsam_store_blink_metadata_backfills_existing_store_rows,very-long-line,low,fact,high,line length=180
algorithm/hybrid/tests/external_pipeline/test_raw_ellipse_blink.py,122,122,test,test_apply_groundedsam_store_blink_metadata_backfills_existing_store_rows,very-long-line,low,fact,high,line length=180
algorithm/hybrid/tests/external_pipeline/test_raw_ellipse_blink.py,123,123,test,test_apply_groundedsam_store_blink_metadata_backfills_existing_store_rows,very-long-line,low,fact,high,line length=180
algorithm/hybrid/tests/external_pipeline/test_runtime_e2e.py,18,146,test,_write_config,large-function,high,fact,high,function spans 129 lines
algorithm/hybrid/tests/external_pipeline/test_runtime_e2e.py,154,315,test,_run_runtime_cycle,large-function,high,fact,high,function spans 162 lines
algorithm/hybrid/tests/external_pipeline/test_runtime_e2e.py,168,168,test,_run_runtime_cycle,very-long-line,low,fact,high,line length=162
algorithm/hybrid/tests/external_pipeline/test_runtime_e2e.py,169,169,test,_run_runtime_cycle,very-long-line,low,fact,high,line length=162
algorithm/hybrid/tests/external_pipeline/test_script_workflows.py,11,112,test,_structural_cfg,large-function,medium,fact,high,function spans 102 lines
algorithm/hybrid/tests/external_pipeline/test_target_fps_build.py,59,166,test,_build_target_fps_annotation_workspace,large-function,medium,fact,high,function spans 108 lines
algorithm/hybrid/tests/external_pipeline/test_target_fps_build.py,471,533,test,test_build_target_fps_dataset_eye_only_blink_sets_eye_state_closed,large-function,medium,fact,high,function spans 63 lines
algorithm/hybrid/tests/external_pipeline/test_target_fps_canonical.py,17,106,test,_build_target_fps_canonical_workspace,large-function,medium,fact,high,function spans 90 lines
algorithm/hybrid/tests/external_pipeline/test_timelens_xl_finetune.py,58,58,test,test_build_timelens_xl_run_argv_matches_native_entry_contract,hard-coded-absolute-path,high,fact,high,"model_pretrained=""/tmp/checkpoint.pth"","
algorithm/hybrid/tests/external_pipeline/test_train_pipeline.py,13,105,test,_smoke_cfg,large-function,medium,fact,high,function spans 93 lines
algorithm/hybrid/tests/handover/test_data_contract.py,120,157,test,CanonicalSampleMetadataTests,high-branch-density,medium,inference,medium,AST branch proxy=13
algorithm/hybrid/tests/handover/test_evaluation_bridge.py,36,132,test,EvaluationBridgeTest,high-branch-density,medium,inference,medium,AST branch proxy=13
hardware/pynq/hgtxr/e2e_axis_dma_overlay.py,38,278,maintained,HgtxrE2EAxisDmaOverlay,large-class,medium,fact,high,class spans 241 lines
hardware/pynq/hgtxr/e2e_axis_dma_overlay.py,38,278,maintained,HgtxrE2EAxisDmaOverlay,high-branch-density,high,inference,medium,AST branch proxy=43
hardware/pynq/hgtxr/e2e_axis_dma_overlay.py,182,278,maintained,HgtxrE2EAxisDmaOverlay.run_profiled,large-function,medium,fact,high,function spans 97 lines
hardware/pynq/hgtxr/e2e_axis_dma_overlay.py,15,17,maintained,<module>,broad-except,medium,fact,high,catches Exception
hardware/pynq/hgtxr/e2e_axis_dma_overlay.py,275,275,maintained,HgtxrE2EAxisDmaOverlay.run_profiled,very-long-line,low,fact,high,line length=161
hardware/pynq/hgtxr/e2e_m_axi_overlay.py,36,153,maintained,HgtxrE2EMaxiOverlay,high-branch-density,high,inference,medium,AST branch proxy=27
hardware/pynq/hgtxr/e2e_m_axi_overlay.py,14,16,maintained,<module>,broad-except,medium,fact,high,catches Exception
hardware/pynq/hgtxr/hgtxr_overlay.py,103,209,maintained,HgtxrOverlay,high-branch-density,medium,inference,medium,AST branch proxy=24
hardware/pynq/hgtxr/hgtxr_overlay.py,37,78,maintained,parse_registers_from_hwh,high-branch-density,medium,inference,medium,AST branch proxy=21
hardware/pynq/hgtxr/hgtxr_overlay.py,13,15,maintained,<module>,broad-except,medium,fact,high,catches Exception
hardware/pynq/hgtxr/run_e2e_axis_dma_hybrid_smoke.py,170,255,maintained,run_hybrid_smoke,large-function,medium,fact,high,function spans 86 lines
hardware/pynq/hgtxr/run_e2e_axis_dma_hybrid_smoke.py,170,255,maintained,run_hybrid_smoke,high-branch-density,medium,inference,medium,AST branch proxy=21
hardware/pynq/hgtxr/run_e2e_axis_dma_hybrid_smoke.py,267,267,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/pynq/hgtxr/run_e2e_axis_dma_smoke.py,154,261,maintained,run_smoke,large-function,medium,fact,high,function spans 108 lines
hardware/pynq/hgtxr/run_e2e_axis_dma_smoke.py,154,261,maintained,run_smoke,high-branch-density,medium,inference,medium,AST branch proxy=23
hardware/pynq/hgtxr/run_e2e_axis_dma_smoke.py,273,273,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/pynq/hgtxr/run_e2e_m_axi_smoke.py,116,116,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/scripts/report/collect_no_board_reports.py,156,223,maintained,parse_hls_xml,large-function,medium,fact,high,function spans 68 lines
hardware/scripts/report/collect_no_board_reports.py,313,397,maintained,write_markdown,large-function,medium,fact,high,function spans 85 lines
hardware/scripts/report/collect_no_board_reports.py,340,340,maintained,write_markdown,very-long-line,low,fact,high,line length=170
hardware/scripts/report/collect_no_board_reports.py,345,345,maintained,write_markdown,very-long-line,low,fact,high,line length=188
hardware/tests/test_check_c3b_board_smoke_readiness.py,23,201,test,CheckC3bBoardSmokeReadinessTests,large-class,medium,fact,high,class spans 179 lines
hardware/tests/test_check_c3b_board_smoke_readiness.py,24,92,test,CheckC3bBoardSmokeReadinessTests.make_bundle,large-function,medium,fact,high,function spans 69 lines
hardware/tests/test_check_final_blocker_closure_readiness.py,74,297,test,CheckFinalBlockerClosureReadinessTests,large-class,medium,fact,high,class spans 224 lines
hardware/tests/test_check_final_blocker_closure_readiness.py,36,36,test,smoke_payload,hard-coded-absolute-path,high,fact,high,"""bitfile"": ""/tmp/hgtxr_e2e_axis_dma_c3b_mem16.bit"","
hardware/tests/test_check_final_blocker_closure_readiness.py,37,37,test,smoke_payload,hard-coded-absolute-path,high,fact,high,"""hwhfile"": ""/tmp/hgtxr_e2e_axis_dma_c3b_mem16.hwh"","
hardware/tests/test_check_third_goal_preflight.py,63,1137,test,ThirdGoalPreflightTests,large-class,high,fact,high,class spans 1075 lines
hardware/tests/test_check_third_goal_preflight.py,63,1137,test,ThirdGoalPreflightTests,high-branch-density,high,inference,medium,AST branch proxy=47
hardware/tests/test_check_third_goal_preflight.py,82,434,test,ThirdGoalPreflightTests.make_root,large-function,high,fact,high,function spans 353 lines
hardware/tests/test_check_third_goal_preflight.py,82,434,test,ThirdGoalPreflightTests.make_root,high-branch-density,medium,inference,medium,AST branch proxy=23
hardware/tests/test_check_third_goal_preflight.py,82,434,test,ThirdGoalPreflightTests.make_root,too-many-parameters,medium,fact,high,parameter count=14
hardware/tests/test_check_third_goal_preflight.py,843,960,test,ThirdGoalPreflightTests.test_qkv_uram_successor_smoke_artifacts_validate_bundle_session,large-function,medium,fact,high,function spans 118 lines
hardware/tests/test_check_third_goal_preflight.py,69,69,test,ThirdGoalPreflightTests.parse_stdout_summary,hard-coded-absolute-path,high,fact,high,"raise AssertionError(f""summary line not found in output:\n{output}"")"
hardware/tests/test_check_third_goal_preflight.py,313,313,test,ThirdGoalPreflightTests.make_root,hard-coded-absolute-path,high,fact,high,"""python3 tools/run_third_goal_final_signoff.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --import-c3b-smoke-json /path/to/e2e_axis_dma_c3b_mem16_file_smoke.json --dry-run-import-c3b-smoke --allow-blocked"","
hardware/tests/test_check_third_goal_preflight.py,313,313,test,ThirdGoalPreflightTests.make_root,very-long-line,low,fact,high,line length=241
hardware/tests/test_check_third_goal_preflight.py,314,314,test,ThirdGoalPreflightTests.make_root,hard-coded-absolute-path,high,fact,high,"""python3 tools/run_third_goal_final_signoff.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --import-c3b-smoke-json /path/to/e2e_axis_dma_c3b_mem16_file_smoke.json --allow-blocked"","
hardware/tests/test_check_third_goal_preflight.py,314,314,test,ThirdGoalPreflightTests.make_root,very-long-line,low,fact,high,line length=214
hardware/tests/test_check_third_goal_preflight.py,315,315,test,ThirdGoalPreflightTests.make_root,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_third_goal_preflight.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --mode final-signoff"","
hardware/tests/test_check_third_goal_preflight.py,941,941,test,ThirdGoalPreflightTests.test_qkv_uram_successor_smoke_artifacts_validate_bundle_session,very-long-line,low,fact,high,line length=190
hardware/tests/test_check_third_goal_preflight.py,942,942,test,ThirdGoalPreflightTests.test_qkv_uram_successor_smoke_artifacts_validate_bundle_session,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_third_goal_preflight.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --mode final-signoff"","
hardware/tests/test_create_xr_vits_replacement_policy.py,20,321,test,CreateXrVitsReplacementPolicyTests,large-class,high,fact,high,class spans 302 lines
hardware/tests/test_create_xr_vits_replacement_policy.py,296,296,test,CreateXrVitsReplacementPolicyTests.test_policy_integrity_detects_approval_event_drift,hard-coded-absolute-path,high,fact,high,"policy[""approval_event""][""replacement_path""] = ""/tmp/wrong"""
hardware/tests/test_discover_c3b_smoke_candidates.py,40,40,test,smoke_payload,hard-coded-absolute-path,high,fact,high,"""bitfile"": ""/tmp/hgtxr_e2e_axis_dma_c3b_mem16.bit"","
hardware/tests/test_discover_c3b_smoke_candidates.py,41,41,test,smoke_payload,hard-coded-absolute-path,high,fact,high,"""hwhfile"": ""/tmp/hgtxr_e2e_axis_dma_c3b_mem16.hwh"","
hardware/tests/test_discover_pynq_smoke_candidates.py,52,252,test,DiscoverPynqSmokeCandidatesTests,large-class,medium,fact,high,class spans 201 lines
hardware/tests/test_discover_pynq_smoke_candidates.py,47,47,test,smoke_payload,hard-coded-absolute-path,high,fact,high,"""bitfile"": f""/tmp/{prefix}.bit"","
hardware/tests/test_discover_pynq_smoke_candidates.py,48,48,test,smoke_payload,hard-coded-absolute-path,high,fact,high,"""hwhfile"": f""/tmp/{prefix}.hwh"","
hardware/tests/test_import_pynq_smoke_result.py,28,259,test,ImportPynqSmokeResultTests,large-class,medium,fact,high,class spans 232 lines
hardware/tests/test_import_pynq_smoke_result.py,28,259,test,ImportPynqSmokeResultTests,high-branch-density,medium,inference,medium,AST branch proxy=13
hardware/tests/test_package_e2e_axis_dma_pynq_bundle.py,17,266,test,E2EAxisDmaPynqBundleTests,large-class,medium,fact,high,class spans 250 lines
hardware/tests/test_package_e2e_axis_dma_pynq_bundle.py,17,266,test,E2EAxisDmaPynqBundleTests,high-branch-density,medium,inference,medium,AST branch proxy=18
hardware/tests/test_run_runtime_mode_board_latency.py,78,268,test,RuntimeModeBoardLatencyRunnerTests,large-class,medium,fact,high,class spans 191 lines
hardware/tests/test_run_runtime_mode_board_latency.py,78,268,test,RuntimeModeBoardLatencyRunnerTests,high-branch-density,medium,inference,medium,AST branch proxy=17
hardware/tests/test_run_runtime_mode_board_latency.py,100,100,test,RuntimeModeBoardLatencyRunnerTests.make_profile_configs,hard-coded-absolute-path,high,fact,high,"""remote_dir"": f""/home/xilinx/hgtxr_runtime_{mode}"","
